full_text,label
gua abis meet ngobrol ngobrol partner perancis bilang if you have good job enough money its so comfortable living here iya emang pejabat pejabat gila nan rakus betah ngibulin rakyat belom pindah ikn knya kontol,Negative
statemen berspekulasi kehebohan membangun ikn,Negative
berani jalur trasportasi umummodel trans jktart ikn biarpun memakan badan jalan memaksa memilih transportasi umum,Neutral
colilah pake pohon pisang berbeda gerbang ikn permintaanmu niscaya terwujud,Negative
omongan jokowi dipahami kembalikannya spt investor ikn zonk uang hutang mencalonkan anaknya beda gini dipercaya kalo mah kagak,Negative
lo gitu denny siregar aja dibayar bilang gini udah dihajar uu omnibuslaw ikn ppn tetep aja lo jilat pantat,Negative
trus mbl esemka antri org investor ikn antri smp ratusan framing jahat muak tipuan sampeyan,Negative
badge garuda udah kemrin bang ubah kayaknya dr erspo terpilih badge tc ikn udah terpasang logo garuda dr erspo kecuali tahun erspo redesign badge,Neutral
rakyat percaya dg omonganya dri sda bohong mli mobil asemka spi ikn rakyat terkesima dg omongan spi gedabrus trs wedi neroko,Negative
memasuki tahun rencananya dilangsungkan prosesi peletakan batu groundbreaking kota nusantara ikn,Neutral
negara naikin ppn maksi gratis amp,Negative
make sense mengamankan proyek ikn mangkrak korupsi tuh kesalahan strategi ikn dijalankan negara dr pandemi dihajar,Neutral
pantes si ngomong bocor alus ikn bener proyek penyelamatan muka presiden,Negative
smk ikn byk proyek pencitraan,Negative
,Neutral
kaleidoskop negeri ikn kota nusantara kalimantan timur sorotan utama perkiraan habiskan anggaran rp triliun habiskan anggaran rp triliun diinfokan publik anggarannya bersumber swasta faktanya apbn,Neutral
sig memperkuat posisi mendukung pembangunan ikn memasok produkproduk ramah lingkungan solusi berkelanjutan konsolidasi bahan baku pengelolaan logistik mendukung efisiensi rantai pasok,Positive
my dream ikn huhu cantik banget mjb kak,Positive
bikin sehat keliling ikn,Positive
inget penamaan ikn amp,Neutral
membangun patung jokowi ikn glorifikasi individu inisiatif,Neutral
ikn tetep jalan pencitraan wapres butuh modal,Negative
ikn salemba,Neutral
prakiraan cuaca ikn sepaku des waspada hujan disertai petir siang,Neutral
ikn nusantara,Neutral
ikn bawa dampak indonesia,Positive
ikn tingkatkan ekonomi,Positive
ringkaskan peristiwaperistiwa ikn tahun,Positive
dr pendapatan pajak jokowi brharap tersedia dana infrastruktur ikn,Neutral
gabut bangun ikn aja,Neutral
presiden ri joko widodo peletakan batu pembangunan pln hub ikn nusantara pln mengembangkan pln hub kawasan integrated renewable energy zone,Positive
negara butuh dana program makan siang gratis bangun ikn,Neutral
pertahanan udara ikn dilengkapi rudal daya tembak,Positive
real no tipu waktu pelita ikn cuaca landing hujan lebat pesawatnya main terabas muter diatas smp cuaca kendusif landing smooth kondisi runway basah,Neutral
nyerah tenan sing wingi wae rung sido mentas takrewangi nguli neng proyek ikn tata udara,Negative
iyain ajaaaa program keberlanjutan bangun ikn makan gratis narikin duit rakyat duit darimana dah,Negative
kepala staf tni angkatan udara ksau marsekal tni muhamad tonny harjono memperkuat pertahanan udara ikn menghadirkan rudal pertahanan udara,Positive
ikn kartun njir,Negative
bangun patung jokowi ikn dajjal,Negative
upaya mendukung pembangunan ikn direktorat kepolisian peraitan udara polda kaltim gencar melaksanakan patroli perairan,Positive
kaltim panas banget bangekekdkemd adain acara ikn biar pawang hujan usir hujan kota,Negative
berkat keberhasilan pemerintah menekan beli masyarakat daya beli narkoba menurun hidup ppn hidup ikn,Positive
joko widodo peletakan batu pembangunan pusat ekosistem transisi energi layanan digital terbesar tanah air pln hub jantung ikn nusantara rabu,Positive
pln berhasil merampungkan infrastruktur bertegangan tinggi menopang sistem kelistrikan kota negara ikn nusantara ketiga infrastruktur realisasi tingkat komponen negeri,Positive
candi hambalang rencana candi ikn sih wkwwkwkwk,Negative
jujur aja ikn makan siang gratis jujur aja,Neutral
ridho bgt thn program menyusahkan dijalankan salah pemerintahan samsek gapunya wisdom memakai anggaran negara seenak jidat bansosan gapake mikir bikin ikn nyuapin ego skrg gapunya uang rakyat lg disusahin,Negative
infrastruktur ikn sinergi pt wijaya karya persero tbk wika bumn karya salurkan bantuan pendidikan kota nusantara ikn beasiswa sarana prasarana sekolah memajukan infrastruktur ikn jumat,Positive
blm rb hektar tanahnya ikn duit,Neutral
tugu monas catatan kenangan ikn,Neutral
dpr kubangan dg presiden setuju dg bonus dibelakang layar dpr bang menyetujui pembuatan ikn pas ikn seret investor terancam selesai,Neutral
ptong rambut ikn,Neutral
ppn patokan ln penghasilan karyawan pertahunnya sebanding semangat bgt sih ikn tempel cape anjir pengurusan gratifikasi terosss wtt ina please,Negative
si kowi ngibul uang ribu loe anggap fitnah omongan kowi esemka unit investor ikn zonk pelemahan kpk inisiatif si kowi kelakuan merusak negara indonesia,Negative
ngumpet ikn,Neutral
pindah ikn,Neutral
sampean ngomong opo jokowi blg istana pindah berkantor disana,Neutral
abu tolol ngerti keberlanjutan ngerti ikn amanat uu presidennya wajib dilanjutkan,Positive
heh uang palsu udah dipakai ikn donk,Neutral
penghuni memenuhi standar scr internasional kawasan ikn,Neutral
terima kasih kapolri presisi klu lsg mutasi ikn,Neutral
investar investor pepesan kosong jokowi dukung baznas berkantor ikn klaim investor,Positive
live report situasi menjelang tahun rangka operasi lilin mahakam pasar klandasan balikpapan jaya polri,Positive
ikn mangkrak harapan uang pajak tsb mengalir ikn,Positive
memaksimalkan kelancaran natal tahun personel sat lantas melaksanakan himbauan kamseltibcar lantas masyarakat,Positive
patung jokowi didirikan iknbiar kadrun pasa sakit hati bawa modar,Negative
ditulis visimisi ab pas kemarin kaji ulang ikn gt,Neutral
tinggal cek akun tulis anies pencarian mayoritas klaim voter tweetnya mendukung ikn suka pendukung wabah,Negative
patung jokowi dibangun ikn biar kadrun kejang kejang,Negative
konteks proyek dilanjutkan gan dasar hukumnya berkekuatan undangundang nyindir ikn ditunda tetep pengalokasian dana dikurangi sesuai timeline selesai,Neutral
