full_text,label
@Franken_blues Masih ada yg percaya Jokowi.. Esemka Investor IKN semua BOHONG,Negative
@mamangkesborr @zanepenjahit @asselerate Tapi kenyataannya emang begitu. Gw tinggal disamarinda lebih dari 6 tahun dan memang beberapa yang peduli tapi mayoritas masih banyak yang tidak peduli. Aksi nyatanya mereka pemilih terbesar untuk pembangunan ikn,Neutral
IKN Makin Ramai Taman Safari Mau Bangun Theme Park https://t.co/yCa8FpM472,Positive
@UncDeep Coba dana utk IKN di alihkan kan utk biaya pendidikan agar ank Indonesia semangat untuk nuntut ilmu Emang parahhhh Zaman pak lurah ni hancur minah,Negative
Presiden Joko Widodo (Jokowi) lakukan pertemuan bilateral dengan Perdana Menteri (PM) Singapura Lee Hsien Loong di Istana Kepresidenan Bogor Senin (29/4). Dalam kesempatan itu ada sejumlah kerja sama yang dibahas termasuk soal investasi di Ibu Kota Nusantara (IKN). https://t.co/gKa8eHfK4U,Neutral
@KaZep7 @PakatDayak_ Enya jang kaset kudu eling.hirup kudu ngabela sasama Rakyat Anu di kagencet ku kabijakan pamarentah NU teu berpihak KA rahayat na.. Ulah kena didinya Hirup senang teu paduli kanasib sasama.hayu Weh ngabelaan joko.emang IKN paedahna na,Negative
Update Terkini IKN Sambut 17-an Hotel Nusantara Terima Tamu-Air Keran Bisa Diminum https://t.co/1N0wwUN6B6,Positive
@Bentir16 @islah_bahrawi nyari investor untuk bangun IKN aja susah artinya biaya makan siang gratis darimana pulak anggaran mbambaaannnggg??? https://t.co/8PCv6pU52i,Negative
Mau bilang patungan dong! buat IKN nih aja susah banget,Negative
@pryenship Gatau berita hangat ya? IKN dipindah ke Dramaga.,Neutral
Jokowi Minta PM Singapura Dukung Pembangunan Pembangkit Listrik di IKN Nusantara https://t.co/rq31C8zmDK,Neutral
IKN lah yg jelas jelas merugikan negara pake banget,Negative
@prabowo IKN gimana kabar pak,Neutral
Apakha ini termasuk daftar gaji para CPNS IKN https://t.co/hj5sdMfVj7,Neutral
@duplikatnyababe @elisa_jkt @ikn_id Eh tapi kata temen yang usaha catering buat pekerja disana. Pembangunan jalan terus loh. Sampe ada semboyan tiada hari tanpa ngecor,Positive
aku punya fotbar amer bareng prabowo di ikn,Negative
@detikcom Kalau buat IKN gimana bang ?,Neutral
@salonkecantipan Iyaaaa. Maaf ya aku salah ngetik. Aku gak ada niat apapun buat membawa opini kalau IKN itu bukan salah faktor yang dapat mempengaruhi kok https://t.co/er15fnAIz3,Neutral
@abuyahany Mending angkat pak RK jadi gubernur kolonial IKN,Negative
@swastiacintya Dasar pemilik sanggar seni terbesar di IKN!!!!,Negative
@kogoromilenial @RTPVX_ @ridwankamil Jakarta gak mau dia kirim aja ke IKN.,Negative
@kikysaputrii Nalar dipake dikit napa ki!! ibarat lu mau nyebrang sungai tp ada buayanya lu msh mw nyebrang? joko brani bikin aturan krn dh yakin bakal dilanjutkan.. demi IKN makan siang gratis dn byrin hutang..,Positive
@StefanAntonio__ @dki86058 Mangkrak palalu peyang itu yg mangkrak kami di ikn ga ada isu2 kek gitu tolol anak dajjal anak dajjal pitnah terossss...,Negative
@kurawa @BankDunia OBOR CINA : Sekutu culas indo tiongkok : Proyek ambisius IKN kereta cepat kekuasaan tambang Tenaga kerja bebas berkuasa. Undang-undang diatur kiblat tiongkok. Negeri ini berdaulat bertanyalah ke bayak ahli. Istana dihuni penjilat.,Negative
@kikysaputrii Mba udah mending jogetin aja. makin banyak komen makin banyak blundernya. PPN 12% itu bentuk keberlanjutan IKN bentuk keberlanjutan utang bentuk keberlanjutan. Atau emang cuma cari enggagement?,Neutral
@FazyNargareta @nung_306 Meanehile IKN yg baru 2 Tahun. source : @NarasiNewsroom https://t.co/r60a78ZdPv,Neutral
@kuantumsteve Food estate dan IKN gmn tuh?,Neutral
@Naz_lira Kl dr hitungan kaka jelas kan perbulannya itu berapa.Pastinya untuk bayar hutanglaahh hutang IKN hutang woosh Indonesia jelas2 keos!!,Negative
@hitagram @Indonesiaguyub @M3n4ngtrus Sebelum ada rencana IKN,Neutral
@mbienyambay2 Mantap jokowi cs biar pada di hutan ikn aja. Abah anies cs urus jakarta biar gak di ganggu terus program kerja nya supaya maju kotanya bahagia warganya.,Negative
@xquitavee @jokowi IKN gimanaaa woeee IKN antar ke IKN sanaaaa,Neutral
@Looki6072 @mystzical @tempodotco Bagaimana dengan kereta cepat? Pembangunan IKN di kala ekonomi sulit? Dan kebijakan2 lain yg juga banyak menimbulkan kerugian?,Neutral
Hoax!!! Peristiwa Banjir Ternyata Berjarak 20 Kilometer dari IKN https://t.co/R2a0YhDzUu,Neutral
@BosPurwa Itu 30 s.d 40% biaya bangun IKN padahal udah buat kesejahteraan pejabat Jadi harusnya ga sampai segitu bangun IKN,Neutral
Air keran di IKN semestinya bisa diminum langsung. Presiden Jokowi sudah mencobanya? https://t.co/SbSJIM5CRh #Polhuk #AdadiKompas,Neutral
PGN juga terbuka untuk berkolaborasi dengan berbagai pihak guna membangun IKN pada sektor infrastruktur gas bumi. https://t.co/3QWfBRvtU4,Positive
@StefanAntonio__ @YanAnthono Mungkin Wapresnya di IKN istananya.,Neutral
Minggu Indonesia 30 Juni Indonesia Emas 2045 IKN 0 KM BUMN Jakarta 2024 Reformasi Belum Selesai SHP PIN Merah Putih #stamps #PostOffice #philately #eBay #NFT #Art #PropertyInvestment 1 M Reformasi 09.09.99:09 Asembagus 68373 Situbondo Tapal Kuda Jawa Timur Mandalika Komodo X Z https://t.co/ZGyBUmo4a1,Neutral
@JhonSitorus_18 Gak heran kalau tiba2 pejabat pemerintah teriak mempertegas kalau jkt masih ibukota bukan IKN biar bisa 2 putaran.. kalian ataur ajalah.. wkkkk...,Neutral
@tvOneNews Partai gede bacot tanpa prestasi @psi_id layaknya jadi ormas di IKN. Sorry yee orang Jakarta gak butuh partai sampah,Negative
Jd inget pas anaknya ditanyain investor IKN luar negeri malah nyuruh googling,Negative
@Viathiezeir IKN kartun apa njir,Negative
@Dahnilanzar @prabowo @gibran_tweet itu pengennya pak prabowo ya ya mungkin saja. trus bapaknya si gibran pasti lain lagi deh pengennya. lanjutkan IKN lanjutkan ini lanjutkan itu perkaya terus tuh cina dan masukkan imigran cina sebanyak-banyaknya. udah de,Negative
Terpaksa berkacamata hitam karena ahaye malu dulunya nyinyirin IKN https://t.co/OerHhahcdE,Negative
@suryant82779518 @diabara_ @KompasTV Mulyono bangun IKN merugikan negara.,Negative
@kompascom Ujung2nya suruh pindah ke ikn utk ngatasi macet. Dahlah capek bener janjinya dl omdo bngt ktny kl jd pres gampang ngurusin ini itu tp ko..,Negative
Serius nanya murahan bangun IKN atau jembatan antar pulau-pulau besar?,Neutral
Bayangkan kok bisa memindahkan ibu kota dgn undang-undang tapi fisiknya aja baru mau dimulai??! Kan aneh bin ajaib! #ReflyHarun #IKN Jadi Ibu Kota Negara kita sekarang dimana ? https://t.co/g6wqgkOeos,Negative
@sunflochans @markminsaegi @wdyayyy eh kotamu mau digusur ganti ikn,Negative
@PartaiSocmed @jokowi Buang buang duit pembangunan IKN unfaedah sementara banyak sekolah sekolah yang hampir rubuh malah kayak kandang hewan,Negative
@jokowi gmn.. katanya ga nyaman bobo pertama di ikn??,Neutral
@BosPurwa jelas mangkraknya... dulu pemujanya pada ngata2in soal hambalang yg mangkrak. skrng tau ikn bakalan mangkrak apa langsung pada diem ya,Negative
@Petengkar @evilzeda @TirtoID @ridwankamil Lah....bukannya IKN udah di ketok ama si Mul,Neutral
@Oooohsehuun12 @yourraiin Alil: Kabur ke ikn udh kabur kemana lagi ya enaknya?,Neutral
@kumparan Mulyono menetapkan PSN sekedar tukar guling supaya mereka mau investasi di IKN Ga pake study lagi... Panik mulyono kalau pengusaha lokal aja ga mau ke IKN,Negative
@denismalhotra Awas kena prank lagi ingat ikn aja bisa disulap seperti Jakarta dlm waktu singkat. sayangnya cuma omon2,Negative
@cnbcindonesia Ikn berarti gagal nih .. anggaran cekak ya ngga .colek warga RT 58,Negative
@sobatnt_ ini gw ud bisa ngomong yang kalah menjelaskan blm si wkkwkwkw. gw g pduli ttg bapak lu gw nyinggung lu sbg anak tni yg bangga dgn ikn tapi buta bahwa rakyat di sana nasibnya jelek lu dengan mudahnya nanya kontribusinya apa anjeng,Negative
Whosh aja KCIC Made in China di framing Influenser gagal karena kurang penumpang bangkrut Esemka sekarang malah IKN kok ada yg percaya ya ?,Negative
#nobar #timnas #kutaitimur #AFFU23 support Garuda muda puluhan ribu masyarakat Sangatta tumpah ruah dukung timnas di AFF U-23. #shintaeyong #bupati #Kaltim #IKN #nusantara https://t.co/GxuuYx8rKp,Positive
@Gunawan75_ krna IKN yg ingin kejar target harus bagus di 17 nnti,Neutral
@thazeaa wkwkw mau ngobrol ga sama anak kalimantan yg nolak ikn? (aku maksudnya),Neutral
Mantan Gubernur BI Bilang Program Makan Siang Gratis Lebih Penting dari IKN TKN: Semua Dijalankan Paralel https://t.co/f1QNiCmzVM #TempoNasional,Negative
@val_vanny Jangan2 ini modus ngumpulin uang trilyunan untuk melanjutkan pembangunan IKN yang sepi investor?,Negative
Tadi gua abis meet dan ngobrol ngobrol sama partner kerja dari Perancis. Dia bilang If you have a good job enough money it's so comfortable living here. IYA EMANG! Makanya PEJABAT PEJABAT GILA nan RAKUS itu BETAH NGIBULIN RAKYAT dan belom pindah ke IKN (Knya KONTOL).,Negative
mimpi tinggal di ikn,Positive
Jgn m3ngorbankan Rakyatjgn kambing hitamkan Rakyat IKN kemauan mulyono alias jokowi rakyat yang mana yg masih dukung jokowi kan a rakyat dpt sembako a jga rakyat ga dpt sembako#FufufafaAibNasional,Neutral
@alisyarief Coba pindah duluan ke IKN jempol papat,Neutral
@howlydei @megatKT @asumsico Belum lagi abis revisi UU IKN akhir tahun kemaren sekarang udah ada yang mengatur pendanaan IKN skema pinjaman hutang limit pendanaan APBN-nya udah mau tercapai 20% makanya ngakalin pake cara lain ujung2nya ya hutang itu APBN,Negative
Saat ini bata interlock sudah berhasil diaplikasikan lebih dari 100 unit rumah pada berbagai proyek di Sumatra Barat dan Jambi. Selain itu SIG juga telah berhasil mengaplikasikan produk ini untuk rumah contoh yang ada di kawasan IKN loh #SobatBUMN.,Positive
Ibu Kota Pindah ke IKN Tukin PNS di Jakarta Maksimal 30 Persen https://t.co/cG8vWo0jiy #TempoFoto,Neutral
@HumorJonTampan Omon2 Sumedang .. https://t.co/XVJ2BQzwF0,Neutral
@democrazymedia Ratusan Investor sudah ngantri mau masuk ke IKN juga gak pernah dibilang kok. 6000 pesanan mobil Esemka sudah masuk gak pernah ada yang bilang...,Neutral
Cerita Basuki Ajak Prabowo Kembali ke IKN Groundbreaking 5 Proyek https://t.co/tRQKQ1ZSKi,Neutral
@kompascom Ini loh sumber nya usul tapera kapitalis ..pejabat R1 Dibandingin Eropa jauh dri kata bijak dan Jujurnya munafik semuanya mereka ambil bunganya buat ntah nalangin apa(ikn utang dll) contoh BPJS pelayanan dipersulit segalanya nanti ini juga dipe,Negative
Sekalian agunin IKN klo diminta agunan,Neutral
@yangmi3prnew Saya akan ke Solo ?? Solo Apa IKN IKN apa Amerika ?? https://t.co/u0NCpjMxe7,Negative
Kereta Bandara di IKN Ditarget Rampung 2030 Ada 4 Stasiun yang Dibangun Segini Anggarannya https://t.co/YEBxqtenzu,Neutral
@kikysaputrii Yang jadi pertanyaan IKN itu bagus gak untuk dilanjutkan?,Positive
Penerapan Teknologi untuk Keberlanjutan Klaster Industri di Ibu Kota Negara https://t.co/JweP9ZRu5k #Jakarta #News #BeritaJakarta #IKN #Rekayasa,Neutral
@cnbcindonesia Dampaknya justru nambah biaya contoh jalan tol bandara kalau IKN emang dibuat utk tempat pariwisata...,Neutral
Yg bikin IKN juga dong,Neutral
ada yg memiliki saham KKGI rain grup?? komen brp LOT memiliki?? #kkgi #saham #tambang #ikn #iknnusantara https://t.co/uh7oVIGGZX,Neutral
IKN Nusantara,Neutral
Sebanyak 14 unit rumah dinas menteri di IKN akan siap huni pada akhir Juli mendatang. https://t.co/U7WMtPslGz,Positive
@ilhamnoor90 @aniesbaswedan @denismalhotra @DokterTifa @JhonSitorus_18 @pandji @realfedinuril Hutang negara prestasi ya bayar pajak membeban buat masyarakat hukum di Indonesia ambu4 adur prestasi ya ikn bakal mngkrak prestasi ya eh mlah nyalahin rakyat ca,Negative
@cobeh2022 ya biarin wowok pindah ke IKN,Negative
Jalan Tol IKN Segmen Simpang Tempadung - Jembatan Pulau Balang ini nantinya juga akan menjadi konektifitas pendukung &amp,Positive
@jennieeris @aulzna @diabara_ @KompasTV Ya food estate juga ngrugiin negara tuh ikn juga ngerugiin negara tuh buanyak banget,Negative
@nastarcrumbs @rin_yjg @ImamRamadan20 @gus_dibyo Lah cara pertama tentu Anies harus menang dulu loe pilih dia besok ya kasih kabar keluarga handai taulan sanak famili n teman² loe. Utk loe perlu tau DKI jmn Anies telur n beberapa sembako disubsidi. ,Neutral
@democrazymedia Fufufafa): gue di suruh tinggal di IKN ogah jelek fasilitas kurang....kalau di jakarta bagus dan fasilitas lengkap..,Negative
@Andria75777 ga masalah tetep bisa dilantik di jakarta. kan DPR MPR di Jakarta bukan IKN. sama kaya Jokowi walo ijasah palsu tetep jadi presiden 10 tahun,Negative
Jangan percaya itu tipu daya saja agar rakyat mau ikut Tapera. Padahal untuk kebutuhan pembangunan IKN.,Negative
@YoYoAyo17845 @WAHYU_UNIFORM @bengkeldodo @Masdjodi1 Penguasa negara ini maling semua....tapi tereak2 maling pada rakyat nya... tapi munculnya pemimpin2 bodoh karena dipilih sendiri oleh orang2 bodoh... jika mereka cerdas tak mungkin orang bodoh mrk pilih,Negative
dia yg kemana2 ngandelin pantulan gelombang suara buat liat benda depannya spy ga nabrak eh melon dia rusak krn bisingnya mesin2 itu️️️ ini antara tercemar atau ketabrak benda depannya. Status pesut ini dilindungi loh eh adanya ikn malah ngebunuh???? lucunya hidup di indo,Negative
Ini pak Jokowi apa nggak bisa nelfun presiden Uzbek biar ngalah ntar kompensasinya kasih invest saham di IKN gitu ke Uzbek Kok ngeri liatnya wkwkwkwkwk,Negative
@Hansunriko IKN Nusantara🇮🇩️,Neutral
@jellypastaa Masalahnya bukan IKN tpi tambang. Ayo mikirnya dibalik n positif. Tambang sdh ad sejak era dahulu2 dn tbukti smp skrg negara yg bpusat di jakarta g bisa menghentikanya. Smoga dgn mnghadirkan negara di pusat tambangnya maka akan lebih mudah ,Positive
BANG. TAKUT BANGET LANGSUNG DIMUTASI KE IKN.,Neutral
Gue lebih rela gambar orang hutan dr pada ada muka dia di duit resmi NKRI. Lebih terhormat orang hutan kalimantan yg tempat tinggalnya di rusak IKN. https://t.co/6cRcZIoFdW,Negative
Kejagung Tetapkan Tom Lembong Tersangka Impor Gula Beberapa Kali Beda Pendapat dengan Bahlil Soal Hilirisasi dan IKN https://t.co/cub2jMpmDz #TempoBisnis,Negative
@heroineaddick_ @fredeks90 @rosidagusrosid @nalar_logis @sociotalker Sekalipun pihak asing uda ada yg nolak tp emg blm dibuka. Jatah PMA itu di klaster kedua yg paling cepat di OKTOBER. Jd ya wajar PMA msh kosong yg ga wajar kaum abah teriak² IKN kosong,Negative
@AnakLolina2 Mbok ya tabayyun... Puasa² kok pikirannya tidak dipakai.... Angka itu seluruh IKN termasuk patung garuda...,Negative
@fadlizon Seluruh dunia tau FTA itu dari 5 benua orang² berpikir IQ tinggi bukan IQ sinpanse kayak Jokowi 75.Jokowi nanggis lho ikuti aja 9 naga.Rakyat benci sama kalian.Kalian bilang IKN kehendak rakyat lu sdh mabuk,Negative
IKN memiliki potensi besar untuk membangun ekonomi berkelanjutan Indonesia dengan memprioritaskan teknologi ramah lingkungan dan inovasi #IbuKotaNegaraNusantara #IKN #IKNNusantara #IndonesiaEmas2045 #SmartCity #KotaModern #IndonesiaMaju #SmartDefenseSystem #KerjaNyataJokowi https://t.co/9BKAl0cldr,Positive
@as_sulthoni Pinjem 1 Triliun untuk bangun IKN mas,Neutral
Jokowi Bertemu PM Singapura Bahas Ketahanan Pangan Hingga Promosi IKN https://t.co/4UIp1qnLZZ #TempoVideo,Neutral
@brotherhomies69 Bikin IKN tandingan lah,Negative
@AdamVelcro -IKN tetep jalan -Pencitraan wapres butuh modal,Negative
Gubernur IKN masih lowong,Neutral
@Stef_Rud @M3n4ngtrus Iya betul harusnya lokasi di IKN jadi menunjukkan totalitas,Neutral
@tempodotco Kenapa Yang Mulya Joko tak pilih lokasi tanah &amp,Neutral
Soedirman setelah di guyur hujan Titel jakarta akan berpindah ke IKN. Soon.. https://t.co/OzcniJHsw4,Negative
@5teV3n_Pe9eL curiga jkt dsk bakal dibom nuklir sblm di bom mreka transmigrasi ke ikn. efek bnyk ntn pilem SciFi,Neutral
@jomoklover999 @masgah_ @medyrenaldy_ @beacukaisoetta Kemungkinan emang ga akan dibenahin sih. Mukidi fokusnya bikin ikn yg ece2 gini mah masa bodo. Apalagi nambah kas negara.,Negative
@BANGSAygSUJUD @prabowo @satriamadang88 @hasanudinsajid @99propaganda @florieliciouss @Kimberley_PS08 @Ndons_Back @mpoklela7 @are_inismyname @gtobing2903 @mas_veel Sampean ini ngomong opo toh. Jokowi yg blg istana akan pindah dan berkantor disana. Setelah,Neutral
@bobkonztanza @EdSoekoco @sapunyere__ Lah ... Beragama itu dasar awalnya itu aqidah Aqidah saja gak beres Ngomong yang lainnya Byk itu singgasana di istana merdeka atau di ikn Aliran melenceng sok sok bawak kunci surga,Negative
Rudi Karim anggu https://t.co/fzHFOVi4CX,Neutral
@hansssolo Anggaran kan sudah dipake smua oleh Jokowi utk IKN mana ada lagi dana APBN,Negative
@Metro_TV Hhmmm....berarti ikn gagal jadi ibukota....,Negative
ngakak liat epyepe si andovi ngomel2 ttg kaesang ngacak2 MA + org marah2 di pajak kanan kiri depan blakang kek tapera. puas2 in dh tu buat konten begitu sblm RUU penyiaran di sah in kg bs lgi dah buat konten bgini di tambah lgi pemerintah pindah ke IKN,Negative
Kalian yg ngekos atau ngontrak pernah ga punya tetangga yg kalo kita muter musik lagu favorit kita misalnya lagu Western atau K-Pop gitu tapi dia ikut-ikutan seakan mau nandingi kita speakernya lebih keras daripunya kita. Padahal tiap hari yg dia dengerin tu,Neutral
Semua akan berubah sesuai dengan SItuasi KONdisi dan TOLeransi https://t.co/7a530QBsaA,Neutral
@AdamVelcro Dr pendapatan Pajak 12%. Jokowi brharap tersedia Dana Infrastruktur utk IKN.,Neutral
Sabtu 31 Agustus Indonesia Emas 2045 IKN BUMN Jakarta DPR 2024 Reformasi Belum Selesai SHP Merah Putih #stamps #PostOffice #philately #eBay #NFT #Art #PropertyInvestment #marketingagency Reformasi 09.09.99:09 Asembagus 68373 Situbondo Tapal Kuda Jawa Timur Malang Semarang X Y Z https://t.co/4nygl4ugg6,Neutral
@PTBestcorp @panconggggg @KemenPU Iyalah klo emang bisa kayak gitu kenapa ga dari daerah yg ramai dulu. Atau klo mau pemerataan mulai dari daerah sumatra/sulawesi. Kenapa harus mulai dari IKN?,Neutral
13. Sempet2nya aki @satriohendri ke om host FS @bluefadly @mnctrijaya bilang bawa kedaikopi-lah blabla! Dlm hati gue ' Bilang aja Anda mupeng ke IKN sama RI1 @jokowi @setkabgoid ! Banyak cengkunek Anda semua!!! | pemred @gaibfiles @bluefadly @enweka @oomdods @LatiefSiregar,Neutral
ASN yang pindah ke IKN Nusantara mendapatkan tunjangan pionir #IKNSejahterakanIndonesia #IKNPemerataanEkonomi https://t.co/REph0wPJVW,Positive
udah mah bayar pajak ga kerasa manfaatnya nanti bayar pajak buat biayain orng di IKN wkwkwk lawak,Negative
Delegasi Sabah yang dipimpin oleh Menteri Pembangunan Perindustrian dan Keusahawanan Negeri Sabah Malaysia YB Datuk Phoong Jin Zhe bersama jajaran dari KJRI di Kinabalu sempat melihat langsung perkembangan pembangunan IKN. https://t.co/IQda4o09fL https://t.co/jUkR6vQbho,Neutral
Makan itu IKN mu bodat kau heang,Negative
@zy_zy_lestary Nggak papa dia ngantor di IKN Krn mau buka biro jasa pengurusan STNK,Neutral
@darashinaii @gsjslsjsh @ExNarkoboyz Dalah mbak diem aja udah nohh orng kalimantan sendiri kok yg merasakan dampak ada ikn. Kok mbaknya yg gk tinggal di ikn merasa paling tau bener,Negative
@DokterTifa Sudah capek2 ke DUBAI utk ngundang Investor ke IKN ..eeh yg datang malah Influencer.. MUKIDI memang tidak ada kapok2nya ngeprank rakyatnya,Negative
@CNNIndonesia Pembohong..!!!loeee tinggal saja di IKN sono..Gk ada macettt di IKN...!!!!,Positive
#Bisnis Duh! Menteri PU Sebut Pembangunan IKN Nggak bakal Segaspol Dulu Ada Apa? https://t.co/yu3QMZNKHI,Negative
Daerah Penyangga IKN Pj Gubernur Sulsel Akan Integrasikan Pangkep ke Kawasan Mamminasata https://t.co/LL1KVeqn2r lewat @Meleknews.ID,Neutral
