created_at,username,full_text,label
Mon Apr 29 09:20:51 +0000 2024,,Seandainya kagak bangun ikn kagak sok sokan bikin food estate nanem singkong tumbuh jagung kagak sok sokan bangun kereta cepat yg ujung²nya crocoh,Negative
Mon Apr 29 09:20:37 +0000 2024,,Alhamdulillah dapat kesempatan kunjungan ke calon kantor inti pusat pemerintahan IKN. Tanggapan saya KEREN kalau ini konsisten dan beneran jadi sesuai plan. Tadi kesana pasca hujan dan becek bisa dilihat kaca mobil belakang seperti apa . https://t.co/CtmK0ftwWO,Positive
Mon Apr 29 09:19:10 +0000 2024,,Gimana kalau zb1 konsernya di IKN aja biar deket ih,Neutral
Mon Apr 29 09:19:06 +0000 2024,,Bahlil Prioritaskan Investor Lokal untuk Investasi di IKN: Asing Masuk Klaster Dua https://t.co/qNvSpfseqW #TempoBisnis,Neutral
Mon Apr 29 09:13:41 +0000 2024,,@meraaahputiiih IKN Nusantara dapat meningkatkan konektivitas digital dan mempercepat transformasi digital di Indonesia. #PindahIbuKota,Neutral
Mon Apr 29 09:13:37 +0000 2024,,@meraaahputiiih Proyek IKN Nusantara akan menciptakan lapangan kerja yang signifikan di Indonesia. #IbuKotaNegara,Positive
Mon Apr 29 09:13:06 +0000 2024,,Bahlil Siapkan Lahan untuk Investasi Sukanto Tanoto di IKN https://t.co/qMvTf4XWuS #TempoBisnis,Neutral
Mon Apr 29 09:11:38 +0000 2024,,@meraaahputiiih Kami warga Banda Aceh mendukung pembangunan IKN Nusantara #IbuKotaNegara,Positive
Mon Apr 29 09:11:32 +0000 2024,,Bahlil Ungkap Miliader Sukanto Tanoto Disiapkan Lahan Untuk Investasi di IKN https://t.co/gF95DR1pt0,Neutral
Mon Apr 29 09:11:28 +0000 2024,,@meraaahputiiih 2045 usia q udh 58 th ga papa dah ttp dukung IKN Salam dari Banjarmasin #IKNNusantara,Positive
Mon Apr 29 09:08:07 +0000 2024,,Pakar UGM Ini Ungkap Potensi Gempa di IKN: Ada Sesar Tua https://t.co/nkvYhn5ybH,Neutral
Mon Apr 29 09:04:59 +0000 2024,,Alasan Agus Harimurti Yudhoyono Siap Dipindahkan ke IKN Kaltim Daftar Menteri yang Pertama Pindah #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #AHY #AgusHarimurtiYudhoyono https://t.co/kqbOheABQ2 lewat @tribunkaltim,Neutral
Mon Apr 29 09:02:17 +0000 2024,,Kementerian Investasi/BKPM sedang mempersiapkan lahan untuk Sukanto Tanoto di IKN. Seperti apa? https://t.co/6UwR5ZxGot,Neutral
Mon Apr 29 08:55:35 +0000 2024,,Kementerian PUPR selesaikan sejumlah infrastruktur air di IKN https://t.co/Wz353FjNe0,Neutral
Mon Apr 29 08:54:14 +0000 2024,,Jokowi Tawarkan Singapura Kerja Sama Bangun PLTS di IKN ~N #Jokowi #Singapura #PLTS #IKN https://t.co/pKDMpkIyt9,Neutral
Mon Apr 29 08:53:15 +0000 2024,,@PDemokrat Gak ada yang peduli lagi sibuk Timnas U-23. Lagian IKN apaan?,Negative
Mon Apr 29 08:53:15 +0000 2024,,@hariankompas Semoga gempanya pindah ke ikn. Aamiin,Neutral
Mon Apr 29 08:51:16 +0000 2024,,Menteri Agraria dan Tata Ruang/Kepala Badan Pertanahan Nasional (ATR/BPN) Agus Harimurti Yudhoyono (AHY) menyatakan kesiapannya untuk pindah ke Ibu Kota Nusantara (IKN). | #AHY #IKN https://t.co/a8cPaw6vZA,Neutral
Mon Apr 29 08:48:22 +0000 2024,,Pemindahan ASN ke IKN Nusantara merupakan langkah strategis. Sebab menjadi langkah awal untuk memulai transformasi pemerintahan menuju digital governance. https://t.co/X4xZGhQf39,Positive
Mon Apr 29 08:37:48 +0000 2024,,mimpi tinggal di ikn,Positive
Mon Apr 29 08:36:09 +0000 2024,,@susno2g Artinya g peka tindakannya salah.Di maini oligarki ya g paham. Di jiwanya hanya ada dinasti klg berkuasa.Jualan IKN demi balas budi proyek cukong2.,Negative
Mon Apr 29 08:35:29 +0000 2024,,Formasi Khusus ASN Kaltim di IKN: BKD Kaltim Siap Mendukung! https://t.co/lKrRTr6jiw,Positive
Mon Apr 29 08:32:14 +0000 2024,,Jokowi Siapkan Tim Percepatan Investasi IKN Diumumkan Bulan Ini https://t.co/JIABGYsxXn,Neutral
Mon Apr 29 08:28:06 +0000 2024,,Mungkin bulan-bulan ini ada tim yang akan dibentuk bapak presiden bulan depan akan diumumkan tim percepatan investasi di IKN kata Bahlil. https://t.co/yhtK0F2sw9,Neutral
Mon Apr 29 08:24:41 +0000 2024,,IKN Yang Dimimpikan dan Jakarta Yang Diharapkan https://t.co/Esog6hhDrg,Neutral
Mon Apr 29 08:18:54 +0000 2024,,Saya juga mengapresiasi antusiasme 29 perusahaan Singapura dalam investasi di IKN dan saya mengharap dukungan pembangunan PLTS di IKN Nusantara ujar Jokowi. | #PembangkitListrik #IKN #Singapura https://t.co/YRdqqaInbY,Positive
Mon Apr 29 08:18:33 +0000 2024,,@kompascom Wah bukan China investor utama pembangunan IKN tapi Singapura,Neutral
Mon Apr 29 08:10:51 +0000 2024,,Jokowi dan PM Lee bahas ketahanan pangan hingga investasi di IKN https://t.co/x9KpxqmXOb,Neutral
Mon Apr 29 08:08:21 +0000 2024,,pls sppd keluar mau ikut ke ikn woiiiiii,Positive
Mon Apr 29 08:04:24 +0000 2024,,IKN Yang Dimimpikan dan Jakarta Yang Diharapkan https://t.co/9szI5WZRzn,Neutral
Mon Apr 29 07:51:29 +0000 2024,,@Bisniscom Emangnya di IKN ada apa sih? Sesuatu yg menarik minat investor. Sementara di sana cuma tempat untuk para penyelenggara negara.,Negative
Mon Apr 29 07:50:03 +0000 2024,,Presiden Joko Widodo mengatakan pihaknya berharap Singapura mau mendukung pembangunan Pembangkit Listrik Tenaga Surya (PLTS) di kawasan Ibu Kota Nusantara (IKN). Baca di https://t.co/YRdqqaInbY https://t.co/Ty7cHvzgNI,Positive
Mon Apr 29 07:42:07 +0000 2024,,Ayok pindah ke IKN bersama Accor https://t.co/b24x14UdA6,Neutral
Thu May 30 23:59:00 +0000 2024,,Ahmad Doli Kurnia Kagumi Desain Pusat Pemerintahan Provinsi Papua Tengah: Bisa Saingi IKN #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/oyEnnilNv7,Positive
Thu May 30 23:54:01 +0000 2024,,@zy_zy_its_me 10 thn memimpin kok bs kecolongan 300T. Korupsi nya lbh ngeri jaman pemerintahan SBY. Berkat buzzer2nya smua di kamuflase seoalah2 pemimpin yg baik. Dulu simbol korupsi SBY cm hambalang..Skrg ada yg lebih prestisius yaitu IKN nantinya. Ngeri,Negative
Thu May 30 23:52:56 +0000 2024,,@5teV3n_Pe9eL MAKAN TUH IKN!!!!!!!!,Negative
Thu May 30 23:47:36 +0000 2024,,Seharusnya bukan hanya kawasan inti tapi seluruh wilayah IKN bebas sepeda motor krn motor ini kendaraan paling tidak aman kendaraan pembunuh no 1 kendaraan paling tidak tertib kendaraan sering melanggar lalulintas. Jd kan IKN cth kota modern bebas dari kendaraan sepeda motor https://t.co/mZgQMGK37k,Neutral
Thu May 30 23:43:51 +0000 2024,,@tanyakanrl Proyek ikn mahal boss,Negative
Thu May 30 23:43:08 +0000 2024,,@tempodotco @Dandhy_Laksono Berikut hitungannya data dr kemenaker jmlh tenaga kerja Indo yaitu 140jt misal rata2 gaji 5jt/bln mk ptongan tapera 125k/bln pemerintah dpt dana masuk Rp17 5 T/bln atau Rp210T per thn dana segar ga tuh buat diputar ke IKN. Nihi,Neutral
Thu May 30 23:42:03 +0000 2024,,@DokterTifa Semua berawal dari gorong-gorong jahanam dan bermuara ke ikn sialan,Negative
Thu May 30 23:40:13 +0000 2024,,@Puthutea Ya bapak enak hari tuanya udah terjamin di IKN,Negative
Thu May 30 23:40:13 +0000 2024,,@kompascom tapera ini utk bangun rmh di IKN,Neutral
Thu May 30 23:36:42 +0000 2024,,@NarasiNewsroom data dr kemenaker jmlh tenaga kerja Indo yaitu 140jt misal rata2 gaji 5jt/bln mk ptongan tapera 125k/bln dan pemerintah dpt dana kelolaan masuk Rp17 5 T/bln atau Rp210T per thn dana segar ga tuh buat diputar ke makan siang gratis dan IKN g,Neutral
Thu May 30 23:34:00 +0000 2024,,Layar besar pemberi kesan akan kemajuan neg paralel kepedulian akan lingk . Etalase itu bernama IKN Tanpa kejelasan basis sebuah neg #pokokemaju next mbuh https://t.co/I5EiChQnj2,Neutral
Thu May 30 23:33:46 +0000 2024,,Kereeennn IKN,Positive
Thu May 30 23:33:41 +0000 2024,,@tanyakanrl data dr kemenaker jmlh tenaga kerja Indo yaitu 140jt misal rata2 gaji 5jt/bln mk ptongan tapera 125k/bln dan pemerintah dpt dana kelolaan masuk Rp17 5 T/bln atau Rp210T per thn dana segar ga tuh buat diputar ke makan siang gratis dan IKN ga mn,Neutral
Thu May 30 23:33:17 +0000 2024,,Dukung IKN,Positive
Thu May 30 23:32:45 +0000 2024,,Konten Pornografi dan Judi Online Diblokir di IKN Kaltim via Internet Starlink https://t.co/njatNVNNsQ lewat @tribunnews #ikn #kaltim #starlink,Neutral
Thu May 30 23:31:52 +0000 2024,,@BosPurwa Klo gak dikorup bisa tuh lunasin IKN,Neutral
Thu May 30 23:31:31 +0000 2024,,@BosPurwa Itu 30 s.d 40% biaya bangun IKN padahal udah buat kesejahteraan pejabat Jadi harusnya ga sampai segitu bangun IKN,Neutral
Thu May 30 23:28:41 +0000 2024,,@Mdy_Asmara1701 IKN masukan publiknya juga kudu di minta,Neutral
Thu May 30 23:20:37 +0000 2024,,@CNNIndonesia Bilang aja ke rakyat tolong pinjamkan negara uang soalnya kita butuh buat bangun ikn dan jalan tol duitnya sudah habis kami korupsi,Negative
Thu May 30 16:46:57 +0000 2024,,Iya butuh. Buat bangun IKN. ‍,Neutral
Thu May 30 16:45:34 +0000 2024,,@cosmo_nauts @Ombahku @kumparan @jokowi @gibran_tweet Bangun IKN itu pake APEbe'en emangnye bangun pos ronda pake APEaje. Mangkenye gak bs asal comot ada pertanggungjwbnnye. Ade ade aje netizen konohe xixixi! https://t.co/kgJl7WcHau,Neutral
Thu May 30 16:37:08 +0000 2024,,@yonobubut70 @JinNonik jd yg salah itu yg ngusulin atau yg menetapkannya jd peraturan? sdh ditolak o/ wapres budiono jaman sby koq knp skrg mau diberlakukan? tujuannya apa? keuntungan u/ rakyat apa?mekanismenya gmn? u/ bayar ikn kah? itu tanah wowo kan mu,Negative
Thu May 30 16:36:31 +0000 2024,,Pembangunan IKN itu ada audit nya gak ya Biaya IN OUT itu dari mana aja dan untuk apa aja ....,Neutral
Thu May 30 16:36:14 +0000 2024,,@tanyarlfes Lah? Buat antek2 pemerintah??? Km gak lihat semegah apa rumah di ikn itu??,Negative
Thu May 30 16:35:44 +0000 2024,,@CNNIndonesia Td nya mau cari tambahan dana buat ikn nya dri mahasiswa tpi ga jadi mkanya dia alihin hal ini ke rakyat.. 3% dari gaji jenius kau jok brp duit itu trkmpul hya dlm sebulan klo tapera ini gol..,Neutral
Thu May 30 16:32:00 +0000 2024,,@msaid_didu Wah..berarti jadi dong jual aset tanah dan bangunan milik Negara yg saat ini jadi kantor2 Kementrian aset dijual murah ke Taipan dan Jakarta akan disulap jadi pusat bisnis ala Shenzen. Gibran yg teken si Kaesang yg ngawal prosesnya. Hasil jual,Neutral
Thu May 30 16:31:42 +0000 2024,,Kalau mau viralin hakim2 pungli polisi korup dan para pemeras dari PELAYANAN PUBLIK IKN PENAJAM bisa gak y dg tag akun @KPK_RI @officialMKRI suara kami didengar?,Negative
Thu May 30 16:28:07 +0000 2024,,@Puthutea Dana haji aja di korupsi mau urusin uang rakyat klo duitnya ngga ada buat bangun ikn ngga usah maksain lah,Negative
Thu May 30 16:23:25 +0000 2024,,Ikn jalan teruss program2 ga prioritas kek kereta cepat makan siang gratis juga dipaksa maju. Kok bisa sih ga liat akar permasalahan dan bikin solusi yg tepat sasaran gituloh. Byk bgt mslh negara ini tuh kenapa malah ngedahuluin hal2 yg kurang prioritas dgn budget yg melangit:(,Negative
Thu May 30 16:23:20 +0000 2024,,[JADI BEGINU]: Ridwan Kamil IKN dan JKT Menarik Mana https://t.co/zDxBzOoFy5,Neutral
Thu May 30 16:23:01 +0000 2024,,@JadineGood Intinya ga ada investor yg berminat investasi di ikn..mknya cari sbr yang lain..tapera udah ditolak dmn2..,Neutral
Thu May 30 16:20:53 +0000 2024,,kayanya pindah ke IKN diundur deh yang jadi bulan September . udahlah anjir gausah pindah.,Negative
Thu May 30 16:14:07 +0000 2024,,@Puthutea Perumahan asn ikn kurang dana kah?,Neutral
Thu May 30 16:12:32 +0000 2024,,@yakultforlyf curiga bisa beli tanah di ikn,Neutral
Thu May 30 16:11:43 +0000 2024,,@papa_loren Kelanjutan pembangunan IKN. Krn perlu dana segar utk itu.,Neutral
Thu May 30 16:10:32 +0000 2024,,@Boediantar4 Tenang mas Pemerintah masih kurang dana beresin IKN... https://t.co/epSR2VrN0F,Neutral
Thu May 30 16:10:21 +0000 2024,,@Uki23 Jadi lu dukunh ini @Uki23 ? Ngapa lu bawa bawa partai lain? Sama aja kaya lu yang ngedukung kebijakan tolol demi SEBUAH nama etalase IKN,Negative
Thu May 30 16:08:00 +0000 2024,,@OposisiCerdas @KemenkeuRI lanjutkan sj beras sembako mahal trus nanti listrik naik BBM naik PPn naik Tapera ..Naikkan sj semua kami mengerti negara perlu dana krn IKN hrs jln terus cicilan hutang jg tinggi. Jgn potong gaji/tunjangan pejabat. Kami rakyat,Negative
Thu May 30 16:07:55 +0000 2024,,@mattchwe buat sangu pemerintah setelah pindah ke ikn ini wakakakak,Neutral
Thu May 30 16:07:41 +0000 2024,,@kompascom duit buat bangun IKN dialihkan buat pendidikan juga bisa kok bu.,Neutral
Thu May 30 16:05:00 +0000 2024,,Setelah uji coba KARI selesai Hyundai merencanakan untuk mengembangkan skema bisnis dalam melalui Supernal perusahaan dari Hyundai Motor Group di Amerika Serikat yang mengembangkan pesawat mobilitas udara perkotaan. https://t.co/lmKKxVx21G,Neutral
Thu May 30 16:04:29 +0000 2024,,@nenggusti HARAM!!! Biarkan ikn mangkrak dan kembali jadi hutan.,Negative
Thu May 30 16:03:33 +0000 2024,,@LayarPixel Kalau skrg ini memang blum ada. Tapi klo mau ke Balikpapan biasa orang2 lewat pelabuhan pare pare. Bahkan skrg pelabuhan pantoloan di Kota Palu juga bakal jadi pelabuhan penyangga juga menuju IKN,Neutral
Thu May 30 16:01:45 +0000 2024,,@tempodotco Kok malu banget yah punya presiden begini. Saking mau agustusan di IKN. Sampe harus merampok rakyat. BU yah presiden menjual tanah air. Demi ambisi ga jelas. Semoga nanti turun langsung kena karmanya.,Negative
Thu May 30 16:00:07 +0000 2024,,@GamesRha @nuvillaera @fallingmonstar @ARSIPAJA Pemasukan lebih buat? Now its you that got to look at the bigger picture Gak bakal ada data dan investigasi yang bisa buktiin langsung. Negara bobrok. Proyek besar negara saat ini : menyelesaikan ikn realisa,Negative
Thu May 30 15:55:33 +0000 2024,,@mohmahfudmd Kebijakan dalam situasi panik ... spt mitraliur yg disemburkan dari Srimul ... Invest Asing gagal naikin aneka pajak naikin Sembako kemplang hasil aneka Tambang UKT gagal Tapera .. ?? Apa itu bukan panik nama nya? Sementara IKN udah tanggung,Negative
Thu May 30 15:54:35 +0000 2024,,aku sedih banget di negara kita kenapa sih masih banyak orang-orang yang perjuangin hak nya untuk hidup dengan layak.. selalu keinget warga kampung bayam warga papua &amp,Negative
Thu May 30 15:49:49 +0000 2024,,@democrazymedia Justru Tapera itu cara mudah rezim untuk kumpulkan dana untuk IKN !,Neutral
Thu May 30 15:47:29 +0000 2024,,@Naver13 @detikcom Tiba2 muncul IKN naskah akademiknya aja ga jelas. UUnya aja dibuat kilat. Batas wilayah dan kepemilikan lahan banyak sengketa. Tercengang dah!,Neutral
Thu May 30 15:44:58 +0000 2024,,Cooookkkk gatel. Seng karep bangun ikn sopo cokkk sak negoro seng kon bayar,Negative
Thu May 30 15:41:50 +0000 2024,,@tanyakanrl Untuk bangun rumah menteri di IKN,Neutral
Thu May 30 15:41:30 +0000 2024,,Pembangunan IKN adalah langkah besar menuju transformasi Indonesia. Dukungan kita akan mewujudkan impian tersebut ALL EYES ON RAFAH Ginting Nabila Kaesang TikTok https://t.co/SFe04RIytO,Neutral
Thu May 30 15:41:12 +0000 2024,,IKN bukan sekadar pemindahan ibu kota tapi harapan baru bagi kemajuan bangsa. Ayo dukung pembangunan IKN untuk masa depan yang lebih cerah ALL EYES ON RAFAH Ginting Nabila Kaesang TikTok https://t.co/jz7ZFN7FK3,Positive
Thu May 30 15:39:39 +0000 2024,,@ferrykoto Makanya itu bunga 5% mah emg niat ngerampok duit kelas menengah palingan duit diputer dibeliin surat utang negara biar bisa ngutang lagi bangun IKN,Negative
Thu May 30 15:36:48 +0000 2024,,@oddatler IKN by,Neutral
Thu May 30 15:36:10 +0000 2024,,@GamesRha @nuvillaera @fallingmonstar @ARSIPAJA Baru sekarang dinaikin karena ada target ikn sama mukbang gratis yang harus segera realisasi. Coba lo kasih asumsi kenapa harus sekarang semua kenaikan nya selain asumsi gw diatas?,Neutral
Thu May 30 15:35:31 +0000 2024,,@tanyakanrl buat bayarin biaya hidup pejabat dan keluargannya kak serta uang pensiun mereka sebgian buat bangun ikn sama ngekunasin hutan ada sisaan masuk kantong buat duang bensin hummer,Negative
Thu May 30 15:33:48 +0000 2024,,@GamesRha @nuvillaera @fallingmonstar @ARSIPAJA Lu terlalu naif. Yang pasti sekarang prabowo udah menang. Kenaikan2 segala sesuatu nya saat ini sangat erat kaitannya sama ikn dan mukbang gratis. Pasca covid ekonomi membaik kalau negara emang butuh bisa di,Neutral
Thu May 30 15:33:27 +0000 2024,,@bagusmramadhan Terlihat sekarang ternyata menteri @KemenPU adalah boneka Tolol. Ketua gak bisa mempertanghung jawabkan apa yang di pimpinnya. Kocak doang lu Bas kagak ada isinya. Yakin gue pembangunan tol dan IKN bukan andil dia tapi tim dia. Menterinya,Negative
Thu May 30 15:32:42 +0000 2024,,buat IKN lah,Neutral
Thu May 30 15:22:09 +0000 2024,,@tempodotco Di tabung di IKN ya mbah? Klo jadi uang balik gagal ya ilang,Negative
Thu May 30 15:19:52 +0000 2024,,@Puthutea Bagi pemerintah konoha ditempat saya. Itu fungsinya sama dengan paylater cuma yg pinjam ini pemerintah ke rakyatnya. Makin banyak di potong makin banyak terkumpul. Lumayan kan buat modal di pasar saham. Biar lanjut lagi IKN nya,Positive
Thu May 30 15:19:35 +0000 2024,,Rute Taksi Terbang IKN di Kaltim Bisa ke Balikpapan Hingga Palu Diuji Coba di Samarinda - Tribun Kaltim https://t.co/0loLTiQ480,Neutral
Thu May 30 15:18:05 +0000 2024,,@tempodotco Bagi pemerintah konoha ditempat saya. Itu fungsinya sama dengan paylater cuma yg pinjam ini pemerintah ke rakyatnya. Makin banyak di potong makin banyak terkumpul. Lumayan kan buat modal di pasar saham. Biar lanjut lagi IKN nya,Positive
Thu May 30 15:16:41 +0000 2024,,@kikysaputrii Nalar dipake dikit napa ki!! ibarat lu mau nyebrang sungai tp ada buayanya lu msh mw nyebrang? joko brani bikin aturan krn dh yakin bakal dilanjutkan.. demi IKN makan siang gratis dn byrin hutang..,Positive
Thu May 30 15:15:07 +0000 2024,,@Abineee maybe diputer dulu buat IKN soalnya kurang modal mweheheh,Neutral
Thu May 30 15:13:57 +0000 2024,,@val_vanny Jangan2 ini modus ngumpulin uang trilyunan untuk melanjutkan pembangunan IKN yang sepi investor?,Negative
Thu May 30 15:13:33 +0000 2024,,@papa_loren MSG...IKN,Neutral
Thu May 30 15:12:46 +0000 2024,,@siregar_elang Kenapa diwajibkan krn untuk ngejar pembangunan ikn keburu gak di teruain lg. Siaanya di korupsi,Negative
Thu May 30 15:11:26 +0000 2024,,Jangan percaya itu tipu daya saja agar rakyat mau ikut Tapera. Padahal untuk kebutuhan pembangunan IKN.,Negative
Thu May 30 15:10:06 +0000 2024,,Bakal Ada Seremoni dan Zikir Bersama pada Prosesi Perpindahan Ibu Kota dari Jakarta ke IKN https://t.co/QAHc7OsxXV,Neutral
Thu May 30 15:08:29 +0000 2024,,Ahmad Doli Kurnia Kagumi Desain Pusat Pemerintahan Provinsi Papua Tengah: Bisa Saingi IKN https://t.co/LaXjtiuVxz #golkarindonesia #airlanggahartarto #partaigolkar #golkaronsosmed #golkarpedia #kuningkeren #ahmaddolikurnia https://t.co/CpsBYW3OMX,Positive
Thu May 30 15:07:52 +0000 2024,,@CNNIndonesia Udahlah gak usah malu2. Akui saja. Biar tau rasanya atasi banjir. Kalo menang pindah ke IKN gak kalo banjir sampai berhari hari. Gubernur pilihan pak Jokowi nyerah atasi banjir. @prabowo,Neutral
Thu May 30 15:06:53 +0000 2024,,@LayarPixel kalo jalur laut bang kira2 berapa jam ke ikn bang dari sulawesi?,Neutral
Thu May 30 15:04:16 +0000 2024,,@AndiePeci Dibujuki Sengkuni koq yo podo manut..gk melok ngerasakno keringet netes laah sik enake maen potong2an..gk melok ngerasakno urip nang IKN koq diperes bayar utang..ancene nek sengkuni yo tetep ae sengkuni..,Negative
Thu May 30 15:01:00 +0000 2024,,insyaalloh cucunya kepala otorita IKN di umumkan setelah upacara 17 agustus. dg merubah aturan syarat nya boleh anak² asal kakek nya pernah atau sedang menjabat presiden.,Neutral
Thu May 30 14:53:05 +0000 2024,,pawangg ulerrr di rusun ikn gajinya 100 jt pertahun haha,Negative
Thu May 30 14:51:54 +0000 2024,,IKN kan dibangun untuk altar Odin,Neutral
Thu May 30 14:50:23 +0000 2024,,Garis pantai Sulawesi Barat itu 750 km dan pelabuhan Mamuju paling dekat dengan Balikpapan untuk mendukung IKN. Logistik bisa dikirim melalui pelabuhan Mamuju. Tapi kenapa tidak ada pelabuhan peti kemas ? Bahkan cold storage buat penangkapan ikan. Tak ada pengusaha tertarik ? https://t.co/KZyspOEecu,Positive
Thu May 30 14:49:48 +0000 2024,,@jwiiyomi Memuluskan jalan anak-cucu nanti soalnya pembangunan IKN tu rencana jangka panjang kalo gak pake cara dinasti bisa macet di tengah jalan,Negative
Thu May 30 14:48:56 +0000 2024,,@itsquaileggs Ini kita demo yu sblm pada kabur ke ikn,Negative
Thu May 30 14:48:07 +0000 2024,,@gerbongbagasi @TfJakarta kontraktor cocoknya kerja di ikn aja,Negative
Thu May 30 14:48:02 +0000 2024,,@Astrolinguistic @tanyakanrl engga lah.. akal2an pemerintah aja buat dikorupsi atau engga mungkin buat pembangunan lainnya IKN maybe(?) wkwk. negara konoha mah ga bakal menepati janjinya gue yakin itu,Negative
Thu May 30 14:41:36 +0000 2024,,PLTA Kayan akan Pasok Listrik Hijau ke IKN https://t.co/1oeBh4glNU #Bisnis,Positive
Thu May 30 14:41:17 +0000 2024,,@twjist Semoga 20 tahun lagi bisa May. Kan ada IKN.,Positive
Thu May 30 14:40:56 +0000 2024,,@tanyakanrl Ngebet bangun ikn,Negative
Thu May 30 14:40:53 +0000 2024,,@Boediantar4 Bilang aja buat bangun IKN. D satu wilayah ada 1000 pekerja dgn gaji 3 500 000 kena pot. 2 5% =87 500. 87 500*1000 = 87 500 000 dlm 1blan. Dalam setahun 87 500 000*12 totalnya isi sendiri... . *ini hanya asumsi liar,Neutral
